index;stage;cohort;sexe;age;migration;end1sum
615;Smolt;1997;NA;1FW;NA;NA
616;Smolt;1997;NA;1FW;NA;NA
617;Smolt;1997;NA;1FW;NA;NA
618;Smolt;1997;NA;1FW;NA;NA
619;Smolt;1997;NA;1FW;NA;NA
620;Smolt;1997;NA;1FW;NA;NA
621;Smolt;1997;NA;1FW;NA;NA
622;Smolt;1997;NA;1FW;NA;NA
623;Smolt;1997;NA;Other;NA;NA
624;Smolt;1997;NA;Other;NA;NA
625;Smolt;1997;NA;Other;NA;NA
626;Smolt;1997;NA;Other;NA;NA
627;Smolt;1997;NA;Other;NA;NA
628;Smolt;1997;NA;Other;NA;NA
629;Smolt;1997;NA;Other;NA;NA
630;Smolt;1997;NA;Other;NA;NA
631;Smolt;1997;NA;Other;NA;NA
632;Smolt;1997;NA;Other;NA;NA
633;Smolt;1997;NA;Other;NA;NA
634;Smolt;1997;NA;Other;NA;NA
635;Smolt;1997;NA;Other;NA;NA
636;Smolt;1997;NA;Other;NA;NA
637;Smolt;1997;NA;Other;NA;NA
638;Smolt;1997;NA;Other;NA;NA
639;Smolt;1997;NA;Other;NA;NA
640;Smolt;1997;NA;Other;NA;NA
641;Smolt;1997;NA;Other;NA;NA
642;Smolt;1997;NA;Other;NA;NA
643;Smolt;1997;NA;Other;NA;NA
644;Smolt;1997;NA;Other;NA;NA
645;Smolt;1997;NA;Other;NA;NA
646;Smolt;1997;NA;Other;NA;NA
647;Smolt;1997;NA;Other;NA;NA
648;Smolt;1997;NA;Other;NA;NA
649;Smolt;1997;NA;Other;NA;NA
650;Smolt;1997;NA;Other;NA;NA
651;Smolt;1997;NA;Other;NA;NA
652;Smolt;1997;NA;1FW;NA;NA
653;Smolt;1997;NA;1FW;NA;NA
654;Smolt;1997;NA;1FW;NA;NA
655;Smolt;1997;F;2FW;1,444810523;NA
656;Smolt;1997;NA;1FW;NA;NA
657;Smolt;1997;NA;1FW;NA;NA
658;Smolt;1997;NA;1FW;NA;NA
659;Smolt;1997;F;1FW;0,894141555;NA
660;Smolt;1997;NA;1FW;NA;NA
661;Smolt;1997;NA;1FW;NA;NA
662;Smolt;1997;NA;1FW;NA;NA
663;Smolt;1997;NA;1FW;NA;NA
664;Smolt;1997;NA;1FW;NA;NA
665;Smolt;1997;NA;1FW;NA;NA
666;Smolt;1997;NA;1FW;NA;NA
667;Smolt;1997;NA;1FW;NA;NA
668;Smolt;1997;NA;1FW;NA;NA
669;Smolt;1997;NA;1FW;NA;NA
670;Smolt;1997;NA;1FW;NA;NA
671;Smolt;1997;NA;Other;NA;NA
672;Smolt;1997;NA;Other;NA;NA
673;Smolt;1997;NA;Other;NA;NA
674;Smolt;1997;NA;Other;NA;NA
675;Smolt;1997;NA;Other;NA;NA
676;Smolt;1997;NA;Other;NA;NA
677;Smolt;1997;NA;Other;NA;NA
678;Smolt;1997;NA;Other;NA;NA
679;Smolt;1997;NA;Other;NA;NA
680;Smolt;1997;NA;Other;NA;NA
681;Smolt;1997;NA;Other;NA;NA
682;Smolt;1997;NA;Other;NA;NA
683;Smolt;1997;NA;Other;NA;NA
684;Smolt;1997;NA;Other;NA;NA
685;Smolt;1997;NA;Other;NA;NA
686;Smolt;1997;NA;Other;NA;NA
687;Smolt;1997;NA;Other;NA;NA
688;Smolt;1997;NA;Other;NA;NA
689;Smolt;1997;NA;Other;NA;NA
690;Smolt;1997;NA;Other;NA;NA
691;Smolt;1997;NA;Other;NA;NA
692;Smolt;1997;M;1FW;NA;NA
693;Smolt;1997;NA;Other;NA;NA
694;Smolt;1997;NA;Other;NA;NA
695;Smolt;1997;NA;Other;NA;NA
696;Smolt;1997;NA;Other;NA;NA
697;Smolt;1997;NA;Other;NA;NA
698;Smolt;1997;NA;Other;NA;NA
699;Smolt;1997;NA;Other;NA;NA
700;Smolt;1997;NA;Other;NA;NA
701;Smolt;1997;NA;Other;NA;NA
702;Smolt;1997;NA;Other;NA;NA
703;Smolt;1997;NA;Other;NA;NA
704;Smolt;1997;NA;Other;NA;NA
705;Smolt;1997;NA;Other;NA;NA
706;Smolt;1997;NA;Other;NA;NA
707;Smolt;1997;NA;Other;NA;NA
708;Smolt;1997;NA;Other;NA;NA
709;Smolt;1997;NA;Other;NA;NA
710;Smolt;1997;NA;Other;NA;NA
711;Smolt;1997;NA;Other;NA;NA
712;Smolt;1997;NA;Other;NA;NA
713;Smolt;1997;NA;1FW;NA;NA
714;Smolt;1997;NA;1FW;NA;NA
715;Smolt;1997;NA;1FW;NA;NA
716;Smolt;1997;NA;2FW;1,182917943;NA
717;Smolt;1997;NA;1FW;NA;NA
718;Smolt;1997;NA;1FW;NA;NA
719;Smolt;1997;NA;1FW;NA;NA
720;Smolt;1997;NA;1FW;NA;NA
721;Smolt;1997;NA;1FW;NA;NA
722;Smolt;1997;NA;1FW;NA;NA
723;Smolt;1997;NA;1FW;NA;NA
724;Smolt;1997;NA;Other;NA;NA
725;Smolt;1997;NA;Other;NA;NA
726;Smolt;1997;NA;1FW;NA;NA
727;Smolt;1997;NA;1FW;NA;NA
728;Smolt;1997;NA;1FW;NA;NA
729;Smolt;1997;NA;Other;NA;NA
730;Smolt;1997;NA;Other;NA;NA
731;Smolt;1997;NA;Other;NA;NA
732;Smolt;1997;NA;Other;NA;NA
733;Smolt;1997;NA;Other;NA;NA
734;Smolt;1997;NA;Other;NA;NA
735;Smolt;1997;NA;Other;NA;NA
736;Smolt;1997;NA;Other;NA;NA
737;Smolt;1997;NA;Other;NA;NA
738;Smolt;1997;NA;Other;NA;NA
739;Smolt;1997;NA;1FW;NA;NA
740;Smolt;1997;NA;1FW;NA;NA
741;Smolt;1997;M;1FW;0,953443432;NA
742;Smolt;1997;NA;1FW;NA;NA
743;Smolt;1997;NA;Other;NA;NA
744;Smolt;1997;NA;1FW;NA;NA
745;Smolt;1997;NA;1FW;NA;NA
746;Smolt;1997;NA;1FW;NA;NA
747;Smolt;1997;NA;Other;NA;NA
748;Smolt;1997;NA;1FW;NA;NA
749;Smolt;1997;NA;Other;NA;NA
750;Smolt;1997;NA;Other;NA;NA
751;Smolt;1997;NA;Other;NA;NA
752;Smolt;1997;NA;Other;NA;NA
753;Smolt;1997;NA;Other;NA;NA
754;Smolt;1997;NA;Other;NA;NA
755;Smolt;1997;NA;Other;NA;NA
756;Smolt;1997;NA;Other;NA;NA
757;Smolt;1997;NA;Other;NA;NA
758;Smolt;1997;NA;Other;NA;NA
759;Smolt;1997;NA;Other;NA;NA
760;Smolt;1997;NA;Other;NA;NA
761;Smolt;1997;NA;Other;NA;NA
762;Smolt;1997;NA;Other;NA;NA
763;Smolt;1997;NA;Other;NA;NA
764;Smolt;1997;NA;Other;NA;NA
765;Smolt;1997;NA;Other;NA;NA
766;Smolt;1997;NA;Other;NA;NA
767;Smolt;1997;NA;Other;NA;NA
768;Smolt;1997;NA;Other;NA;NA
769;Smolt;1997;NA;Other;NA;NA
770;Smolt;1997;NA;Other;NA;NA
771;Smolt;1997;NA;Other;NA;NA
772;Smolt;1997;NA;Other;NA;NA
773;Smolt;1997;NA;Other;NA;NA
774;Smolt;1997;NA;Other;NA;NA
775;Smolt;1997;NA;Other;NA;NA
776;Smolt;1997;NA;Other;NA;NA
777;Smolt;1997;NA;Other;NA;NA
778;Smolt;1997;NA;Other;NA;NA
779;Smolt;1997;NA;Other;NA;NA
780;Smolt;1997;NA;Other;NA;NA
781;Smolt;1997;NA;Other;NA;NA
782;Smolt;1997;NA;Other;NA;NA
783;Smolt;1997;NA;Other;NA;NA
784;Smolt;1997;NA;Other;NA;NA
785;Smolt;1997;NA;Other;NA;NA
786;Smolt;1997;NA;Other;NA;NA
787;Smolt;1997;NA;Other;NA;NA
788;Smolt;1997;NA;Other;NA;NA
789;Smolt;1997;NA;Other;NA;NA
790;Smolt;1997;NA;Other;NA;NA
791;Smolt;1997;NA;1FW;NA;NA
792;Smolt;1997;NA;1FW;NA;NA
793;Smolt;1997;NA;1FW;NA;NA
794;Smolt;1997;NA;1FW;NA;NA
795;Smolt;1997;NA;Other;NA;NA
796;Smolt;1997;NA;Other;NA;NA
797;Smolt;1997;NA;1FW;NA;NA
798;Smolt;1997;NA;1FW;NA;NA
799;Smolt;1997;NA;1FW;NA;NA
800;Smolt;1997;NA;1FW;NA;NA
801;Smolt;1997;NA;Other;NA;NA
802;Smolt;1997;NA;Other;NA;NA
803;Smolt;1997;NA;Other;NA;NA
804;Smolt;1997;NA;Other;NA;NA
805;Smolt;1997;NA;Other;NA;NA
806;Smolt;1997;NA;Other;NA;NA
807;Smolt;1997;NA;Other;NA;NA
808;Smolt;1997;NA;Other;NA;NA
809;Smolt;1997;NA;Other;NA;NA
810;Smolt;1997;NA;Other;NA;NA
811;Smolt;1997;NA;Other;NA;NA
812;Smolt;1997;NA;Other;NA;NA
813;Smolt;1997;NA;Other;NA;NA
814;Smolt;1997;NA;Other;NA;NA
815;Smolt;1997;NA;Other;NA;NA
816;Smolt;1997;NA;Other;NA;NA
817;Smolt;1997;NA;Other;NA;NA
818;Smolt;1997;NA;1FW;NA;NA
819;Smolt;1997;NA;1FW;NA;NA
820;Smolt;1997;NA;1FW;NA;NA
821;Smolt;1997;NA;1FW;0,804789698;NA
822;Smolt;1997;NA;1FW;NA;NA
823;Smolt;1997;NA;1FW;NA;NA
824;Smolt;1997;NA;1FW;NA;NA
825;Smolt;1997;NA;1FW;NA;NA
826;Smolt;1997;NA;1FW;NA;NA
827;Smolt;1997;NA;1FW;NA;NA
828;Smolt;1997;NA;Other;NA;NA
829;Smolt;1997;NA;Other;NA;NA
830;Smolt;1997;NA;Other;NA;NA
831;Smolt;1997;NA;1FW;NA;NA
832;Smolt;1997;NA;1FW;NA;NA
833;Smolt;1997;NA;Other;NA;NA
834;Smolt;1997;NA;Other;NA;NA
835;Smolt;1997;NA;Other;NA;NA
836;Smolt;1997;NA;Other;NA;NA
837;Smolt;1997;NA;Other;NA;NA
838;Smolt;1997;NA;Other;NA;NA
839;Smolt;1997;NA;Other;NA;NA
840;Smolt;1997;NA;Other;NA;NA
841;Smolt;1997;NA;Other;NA;NA
842;Smolt;1997;NA;Other;NA;NA
843;Smolt;1997;NA;Other;NA;NA
844;Smolt;1997;NA;Other;NA;NA
845;Smolt;1997;NA;Other;NA;NA
846;Smolt;1997;NA;Other;NA;NA
847;Smolt;1997;NA;Other;NA;NA
848;Smolt;1997;NA;Other;NA;NA
849;Smolt;1997;NA;Other;NA;NA
850;Smolt;1997;NA;Other;NA;NA
851;Smolt;1997;NA;Other;NA;NA
852;Smolt;1997;NA;Other;NA;NA
853;Smolt;1997;NA;Other;NA;NA
854;Smolt;1997;NA;Other;NA;NA
855;Smolt;1997;NA;Other;NA;NA
856;Smolt;1997;NA;Other;NA;NA
857;Smolt;1997;NA;Other;NA;NA
858;Smolt;1997;NA;Other;NA;NA
859;Smolt;1997;NA;1FW;NA;NA
860;Smolt;1997;NA;1FW;NA;NA
861;Smolt;1997;F;1FW;NA;NA
862;Smolt;1997;NA;Other;NA;NA
863;Smolt;1997;NA;1FW;NA;NA
864;Smolt;1997;NA;1FW;NA;NA
865;Smolt;1997;NA;Other;NA;NA
866;Smolt;1997;NA;2FW;NA;NA
867;Smolt;1997;NA;Other;NA;NA
868;Smolt;1997;NA;Other;NA;NA
869;Smolt;1997;NA;Other;NA;NA
870;Smolt;1997;NA;Other;NA;NA
871;Smolt;1997;NA;Other;NA;NA
872;Smolt;1997;NA;Other;NA;NA
873;Smolt;1997;NA;Other;NA;NA
874;Smolt;1997;NA;Other;NA;NA
875;Smolt;1997;NA;Other;NA;NA
876;Smolt;1997;NA;Other;NA;NA
877;Smolt;1997;NA;Other;NA;NA
878;Smolt;1997;NA;Other;NA;NA
879;Smolt;1997;NA;Other;NA;NA
880;Smolt;1997;NA;Other;NA;NA
881;Smolt;1997;NA;Other;NA;NA
882;Smolt;1997;NA;Other;NA;NA
883;Smolt;1997;NA;Other;NA;NA
884;Smolt;1997;NA;Other;NA;NA
885;Smolt;1997;NA;Other;NA;NA
886;Smolt;1997;NA;Other;NA;NA
887;Smolt;1997;NA;Other;NA;NA
888;Smolt;1997;NA;Other;NA;NA
889;Smolt;1997;NA;1FW;NA;NA
890;Smolt;1997;NA;1FW;NA;NA
891;Smolt;1997;NA;1FW;NA;NA
892;Smolt;1997;NA;Other;NA;NA
893;Smolt;1997;NA;Other;NA;NA
894;Smolt;1997;NA;Other;NA;NA
895;Smolt;1997;NA;Other;NA;NA
896;Smolt;1997;NA;Other;NA;NA
897;Smolt;1997;M;1FW;0,895396449;NA
898;Smolt;1997;NA;1FW;NA;NA
899;Smolt;1997;NA;Other;NA;NA
900;Smolt;1997;NA;Other;NA;NA
901;Smolt;1997;NA;1FW;NA;NA
902;Smolt;1997;NA;1FW;NA;NA
903;Smolt;1997;NA;1FW;NA;NA
904;Smolt;1997;NA;1FW;NA;NA
905;Smolt;1997;NA;Other;NA;NA
906;Smolt;1997;NA;Other;NA;NA
907;Smolt;1997;NA;Other;NA;NA
908;Smolt;1997;NA;Other;NA;NA
909;Smolt;1997;NA;Other;NA;NA
910;Smolt;1997;NA;Other;NA;NA
911;Smolt;1997;NA;Other;NA;NA
912;Smolt;1997;NA;Other;NA;NA
913;Smolt;1997;NA;Other;NA;NA
914;Smolt;1997;NA;Other;NA;NA
915;Smolt;1997;NA;Other;NA;NA
916;Smolt;1997;NA;Other;NA;NA
917;Smolt;1997;NA;Other;NA;NA
918;Smolt;1997;NA;Other;NA;NA
919;Smolt;1997;NA;1FW;NA;NA
920;Smolt;1997;NA;Other;NA;NA
921;Smolt;1997;NA;Other;NA;NA
922;Smolt;1997;NA;Other;NA;NA
923;Smolt;1997;NA;Other;NA;NA
924;Smolt;1997;NA;Other;NA;NA
925;Smolt;1997;NA;Other;NA;NA
926;Smolt;1997;NA;Other;NA;NA
927;Smolt;1997;NA;Other;NA;NA
928;Smolt;1997;NA;Other;NA;NA
929;Smolt;1997;NA;Other;NA;NA
930;Smolt;1997;NA;Other;NA;NA
931;Smolt;1997;NA;Other;NA;NA
932;Smolt;1997;NA;Other;NA;NA
933;Smolt;1997;NA;Other;NA;NA
934;Smolt;1997;NA;Other;NA;NA
935;Smolt;1997;NA;Other;NA;NA
936;Smolt;1997;NA;Other;NA;NA
937;Smolt;1997;NA;Other;NA;NA
938;Smolt;1997;NA;Other;NA;NA
939;Smolt;1997;NA;Other;NA;NA
940;Smolt;1997;NA;Other;NA;NA
941;Smolt;1997;NA;Other;NA;NA
942;Smolt;1997;NA;Other;NA;NA
943;Smolt;1997;NA;Other;NA;NA
944;Smolt;1997;NA;Other;NA;NA
945;Smolt;1997;NA;Other;NA;NA
946;Smolt;1997;NA;Other;NA;NA
947;Smolt;1997;NA;Other;NA;NA
948;Smolt;1997;NA;Other;NA;NA
949;Smolt;1997;NA;Other;NA;NA
950;Smolt;1997;NA;Other;NA;NA
951;Smolt;1997;NA;Other;NA;NA
952;Smolt;1997;NA;Other;NA;NA
953;Smolt;1997;NA;Other;NA;NA
954;Smolt;1997;NA;Other;NA;NA
955;Smolt;1997;NA;Other;NA;NA
956;Smolt;1997;NA;Other;NA;NA
957;Smolt;1997;NA;Other;NA;NA
958;Smolt;1997;NA;Other;NA;NA
959;Smolt;1997;NA;Other;NA;NA
960;Smolt;1997;NA;Other;NA;NA
961;Smolt;1997;NA;Other;NA;NA
962;Smolt;1997;NA;Other;NA;NA
963;Smolt;1997;NA;Other;NA;NA
964;Smolt;1997;NA;Other;NA;NA
965;Smolt;1997;NA;Other;NA;NA
966;Smolt;1997;NA;Other;NA;NA
967;Smolt;1997;NA;Other;NA;NA
968;Smolt;1997;NA;Other;NA;NA
969;Smolt;1997;NA;Other;NA;NA
970;Smolt;1997;NA;Other;NA;NA
971;Smolt;1997;NA;Other;NA;NA
972;Smolt;1997;NA;Other;NA;NA
973;Smolt;1997;NA;Other;NA;NA
974;Smolt;1997;NA;Other;NA;NA
975;Smolt;1997;NA;Other;NA;NA
976;Smolt;1997;NA;Other;NA;NA
977;Smolt;1997;NA;Other;NA;NA
978;Smolt;1997;NA;Other;NA;NA
979;Smolt;1997;NA;Other;NA;NA
980;Smolt;1997;NA;Other;NA;NA
981;Smolt;1997;NA;Other;NA;NA
982;Smolt;1997;NA;Other;NA;NA
983;Smolt;1997;NA;Other;NA;NA
984;Smolt;1997;NA;Other;NA;NA
985;Smolt;1997;NA;Other;NA;NA
986;Smolt;1997;NA;Other;NA;NA
987;Smolt;1997;NA;Other;NA;NA
988;Smolt;1997;NA;Other;NA;NA
989;Smolt;1997;NA;Other;NA;NA
990;Smolt;1997;NA;Other;NA;NA
991;Smolt;1997;NA;Other;NA;NA
992;Smolt;1997;NA;Other;NA;NA
993;Smolt;1997;NA;Other;NA;NA
994;Smolt;1997;NA;Other;NA;NA
995;Smolt;1997;NA;Other;NA;NA
996;Smolt;1997;NA;Other;NA;NA
997;Smolt;1997;NA;Other;NA;NA
998;Smolt;1997;NA;Other;NA;NA
999;Smolt;1997;NA;Other;NA;NA
1000;Smolt;1997;NA;Other;NA;NA
1001;Smolt;1997;NA;Other;NA;NA
1002;Smolt;1997;NA;Other;NA;NA
1003;Smolt;1997;NA;Other;NA;NA
1004;Smolt;1997;NA;Other;NA;NA
1005;Smolt;1997;NA;Other;NA;NA
1006;Smolt;1997;NA;Other;NA;NA
1007;Smolt;1997;NA;Other;NA;NA
1008;Smolt;1997;NA;Other;NA;NA
1009;Smolt;1997;NA;Other;NA;NA
1010;Smolt;1997;NA;Other;NA;NA
1011;Smolt;1997;NA;Other;NA;NA
1012;Smolt;1997;NA;Other;NA;NA
1013;Smolt;1997;NA;Other;NA;NA
1014;Smolt;1997;NA;Other;NA;NA
1015;Smolt;1997;NA;Other;NA;NA
1016;Smolt;1997;NA;Other;NA;NA
1017;Smolt;1997;NA;Other;NA;NA
1018;Smolt;1997;NA;1FW;NA;NA
1019;Smolt;1997;NA;1FW;NA;NA
1020;Smolt;1997;NA;2FW;NA;NA
1021;Smolt;1997;F;2FW;1,208710962;NA
1022;Smolt;1997;NA;1FW;NA;NA
1023;Smolt;1997;NA;1FW;NA;NA
1024;Smolt;1997;NA;1FW;NA;NA
1025;Smolt;1997;NA;Other;NA;NA
1026;Smolt;1997;NA;Other;NA;NA
1027;Smolt;1997;NA;Other;NA;NA
1028;Smolt;1997;NA;Other;NA;NA
1029;Smolt;1997;NA;Other;NA;NA
1030;Smolt;1997;NA;Other;NA;NA
1031;Smolt;1997;NA;Other;NA;NA
1032;Smolt;1997;NA;Other;NA;NA
1033;Smolt;1997;NA;Other;NA;NA
1034;Smolt;1997;NA;Other;NA;NA
1035;Smolt;1997;NA;Other;NA;NA
1036;Smolt;1997;NA;Other;NA;NA
1037;Smolt;1997;NA;Other;NA;NA
1038;Smolt;1997;NA;Other;NA;NA
1039;Smolt;1997;NA;Other;NA;NA
1040;Smolt;1997;NA;Other;NA;NA
1041;Smolt;1997;NA;Other;NA;NA
1042;Smolt;1997;NA;Other;NA;NA
1043;Smolt;1997;NA;Other;NA;NA
1044;Smolt;1997;NA;Other;NA;NA
1045;Smolt;1997;NA;Other;NA;NA
1046;Smolt;1997;NA;Other;NA;NA
1047;Smolt;1997;NA;Other;NA;NA
1048;Smolt;1997;NA;Other;NA;NA
1049;Smolt;1997;NA;Other;NA;NA
1050;Smolt;1997;NA;Other;NA;NA
1051;Smolt;1997;NA;Other;NA;NA
1052;Smolt;1997;NA;Other;NA;NA
1053;Smolt;1997;NA;Other;NA;NA
1054;Smolt;1997;NA;Other;NA;NA
1055;Smolt;1997;NA;Other;NA;NA
1056;Smolt;1997;NA;Other;NA;NA
1057;Smolt;1997;NA;Other;NA;NA
1058;Smolt;1997;NA;Other;NA;NA
1059;Smolt;1997;NA;Other;NA;NA
1060;Smolt;1997;NA;Other;NA;NA
1061;Smolt;1997;NA;Other;NA;NA
1062;Smolt;1997;NA;Other;NA;NA
1063;Smolt;1997;NA;Other;NA;NA
1064;Smolt;1997;NA;Other;NA;NA
1065;Smolt;1997;NA;Other;NA;NA
1066;Smolt;1997;NA;Other;NA;NA
1067;Smolt;1997;NA;Other;NA;NA
1068;Smolt;1997;NA;Other;NA;NA
1069;Smolt;1997;NA;Other;NA;NA
1070;Smolt;1997;NA;Other;NA;NA
1071;Smolt;1997;NA;Other;NA;NA
1072;Smolt;1997;NA;Other;NA;NA
1073;Smolt;1997;NA;Other;NA;NA
1074;Smolt;1997;NA;Other;NA;NA
1075;Smolt;1997;NA;Other;NA;NA
1076;Smolt;1997;NA;Other;NA;NA
1077;Smolt;1997;NA;Other;NA;NA
1078;Smolt;1997;NA;Other;NA;NA
1079;Smolt;1997;NA;Other;NA;NA
1080;Smolt;1997;NA;Other;NA;NA
1081;Smolt;1997;NA;Other;NA;NA
1082;Smolt;1997;NA;Other;NA;NA
1083;Smolt;1997;NA;Other;NA;NA
1084;Smolt;1997;NA;Other;NA;NA
1085;Smolt;1997;NA;Other;NA;NA
1086;Smolt;1997;NA;Other;NA;NA
1087;Smolt;1997;NA;Other;NA;NA
1088;Smolt;1997;NA;Other;NA;NA
1089;Smolt;1997;NA;Other;NA;NA
1090;Smolt;1997;NA;Other;NA;NA
1091;Smolt;1997;NA;Other;NA;NA
1092;Smolt;1997;NA;Other;NA;NA
1093;Smolt;1997;NA;Other;NA;NA
1094;Smolt;1997;NA;Other;NA;NA
1095;Smolt;1997;NA;Other;NA;NA
1096;Smolt;1997;NA;Other;NA;NA
1097;Smolt;1997;NA;Other;NA;NA
1098;Smolt;1997;NA;Other;NA;NA
1099;Smolt;1997;NA;Other;NA;NA
1100;Smolt;1997;NA;Other;NA;NA
1101;Smolt;1997;NA;Other;NA;NA
1102;Smolt;1997;NA;Other;NA;NA
1103;Smolt;1997;NA;Other;NA;NA
1104;Smolt;1997;NA;Other;NA;NA
1105;Smolt;1997;NA;Other;NA;NA
1106;Smolt;1997;NA;Other;NA;NA
1107;Smolt;1997;NA;Other;NA;NA
1108;Smolt;1997;NA;Other;NA;NA
1109;Smolt;1997;NA;Other;NA;NA
1110;Smolt;1997;NA;Other;NA;NA
1111;Smolt;1997;NA;Other;NA;NA
1112;Smolt;1997;F;2FW;1,34086732;NA
1113;Smolt;1997;NA;1FW;NA;NA
1114;Smolt;1997;NA;Other;NA;NA
1115;Smolt;1997;NA;Other;NA;NA
1116;Smolt;1997;NA;Other;NA;NA
1117;Smolt;1997;NA;Other;NA;NA
1118;Smolt;1997;NA;Other;NA;NA
1119;Smolt;1997;NA;Other;NA;NA
1120;Smolt;1997;NA;Other;NA;NA
1121;Smolt;1997;NA;Other;NA;NA
1122;Smolt;1997;NA;Other;NA;NA
1123;Smolt;1997;NA;Other;NA;NA
1124;Smolt;1997;NA;Other;NA;NA
1125;Smolt;1997;NA;Other;NA;NA
1126;Smolt;1997;NA;Other;NA;NA
1127;Smolt;1997;NA;Other;NA;NA
1128;Smolt;1997;NA;Other;NA;NA
1129;Smolt;1997;NA;Other;NA;NA
1130;Smolt;1997;NA;Other;NA;NA
1131;Smolt;1997;NA;2FW;NA;NA
1132;Smolt;1997;NA;2FW;NA;NA
1133;Smolt;1997;NA;1FW;NA;NA
1134;Smolt;1997;NA;Other;NA;NA
1135;Smolt;1997;NA;Other;NA;NA
1136;Smolt;1997;NA;Other;NA;NA
1137;Smolt;1997;NA;Other;NA;NA
1138;Smolt;1997;NA;Other;NA;NA
1139;Smolt;1997;NA;Other;NA;NA
1140;Smolt;1997;NA;Other;NA;NA
1141;Smolt;1997;NA;Other;NA;NA
1142;Smolt;1997;NA;Other;NA;NA
1143;Smolt;1997;NA;Other;NA;NA
1144;Smolt;1997;NA;Other;NA;NA
1145;Smolt;1997;NA;1FW;NA;NA
1146;Smolt;1997;M;1FW;NA;NA
1147;Smolt;1997;NA;Other;NA;NA
1148;Smolt;1997;NA;Other;NA;NA
1149;Smolt;1997;NA;Other;NA;NA
1150;Smolt;1997;NA;Other;NA;NA
1151;Smolt;1997;NA;Other;NA;NA
1152;Smolt;1997;NA;Other;NA;NA
1153;Smolt;1997;NA;Other;NA;NA
1154;Smolt;1997;NA;Other;NA;NA
1155;Smolt;1997;NA;Other;NA;NA
1156;Smolt;1997;NA;Other;NA;NA
1157;Smolt;1997;NA;Other;NA;NA
1158;Smolt;1997;NA;Other;NA;NA
1159;Smolt;1997;NA;Other;NA;NA
1160;Smolt;1997;NA;Other;NA;NA
1161;Smolt;1997;NA;Other;NA;NA
1162;Smolt;1997;NA;Other;NA;NA
1163;Smolt;1997;NA;Other;NA;NA
1164;Smolt;1997;NA;Other;NA;NA
1165;Smolt;1997;NA;Other;NA;NA
1166;Smolt;1997;NA;Other;NA;NA
1167;Smolt;1997;NA;Other;NA;NA
1168;Smolt;1997;NA;Other;NA;NA
1169;Smolt;1997;NA;Other;NA;NA
1170;Smolt;1997;NA;Other;NA;NA
1171;Smolt;1997;NA;Other;NA;NA
1172;Smolt;1997;NA;Other;NA;NA
1173;Smolt;1997;NA;Other;NA;NA
1174;Smolt;1997;NA;Other;NA;NA
1175;Smolt;1997;NA;Other;NA;NA
1176;Smolt;1997;NA;Other;NA;NA
1177;Smolt;1997;NA;Other;NA;NA
1178;Smolt;1997;NA;Other;NA;NA
1179;Smolt;1997;NA;Other;NA;NA
1180;Smolt;1997;NA;Other;NA;NA
1181;Smolt;1997;NA;Other;NA;NA
1182;Smolt;1997;NA;Other;NA;NA
1183;Smolt;1997;NA;Other;NA;NA
1184;Smolt;1997;NA;Other;NA;NA
1185;Smolt;1997;NA;Other;NA;NA
1186;Smolt;1997;NA;Other;NA;NA
1187;Smolt;1997;NA;Other;NA;NA
1188;Smolt;1997;NA;Other;NA;NA
1189;Smolt;1997;NA;Other;NA;NA
1190;Smolt;1997;NA;Other;NA;NA
1191;Smolt;1997;NA;Other;NA;NA
1192;Smolt;1997;NA;Other;NA;NA
1193;Smolt;1997;NA;Other;NA;NA
1194;Smolt;1997;NA;Other;NA;NA
1195;Smolt;1997;NA;Other;NA;NA
1196;Smolt;1997;NA;Other;NA;NA
1197;Smolt;1997;NA;Other;NA;NA
1198;Smolt;1997;NA;Other;NA;NA
1199;Smolt;1997;NA;Other;NA;NA
1200;Smolt;1997;NA;Other;NA;NA
1201;Smolt;1997;NA;Other;NA;NA
1202;Smolt;1997;NA;Other;NA;NA
1203;Smolt;1997;NA;Other;NA;NA
1204;Smolt;1997;NA;Other;NA;NA
1205;Smolt;1997;NA;Other;NA;NA
1206;Smolt;1997;NA;Other;NA;NA
1207;Smolt;1997;NA;Other;NA;NA
1208;Smolt;1997;NA;Other;NA;NA
1209;Smolt;1997;NA;Other;NA;NA
1210;Smolt;1997;NA;Other;NA;NA
1211;Smolt;1997;NA;Other;NA;NA
1212;Smolt;1997;NA;Other;NA;NA
1213;Smolt;1997;NA;Other;NA;NA
1214;Smolt;1997;NA;Other;NA;NA
1215;Smolt;1997;NA;Other;NA;NA
1216;Smolt;1997;NA;Other;NA;NA
1217;Smolt;1997;NA;Other;NA;NA
1218;Smolt;1997;NA;Other;NA;NA
1219;Smolt;1997;NA;Other;NA;NA
1220;Smolt;1997;NA;Other;NA;NA
1221;Smolt;1997;NA;Other;NA;NA
1222;Smolt;1997;NA;Other;NA;NA
1223;Smolt;1997;NA;Other;NA;NA
1224;Smolt;1997;NA;Other;NA;NA
1225;Smolt;1997;NA;Other;NA;NA
1226;Smolt;1997;NA;Other;NA;NA
1227;Smolt;1997;NA;Other;NA;NA
1228;Smolt;1997;NA;Other;NA;NA
1229;Smolt;1997;NA;Other;NA;NA
1230;Smolt;1997;NA;Other;NA;NA
1231;Smolt;1997;NA;Other;NA;NA
1232;Smolt;1997;NA;Other;NA;NA
1233;Smolt;1997;NA;Other;NA;NA
